Unnamed: 0,username,content,date,likes,retweets,replies,language,topic
4461,ChineseEmbKenya,"Chinese path to modernization offers important lessons for nations, particularly in the developing world. This was the message by visiting seniordiplomat Kuang Weilin who is in Kenya to take stock of achievements made as a result of relations between",Nov 16,12,8,1,en,0
4462,ChineseEmbKenya,"Pointing to a photo in his phone with the Golden Gate Bridge in the background, President Biden asked President Xi, “Do you know this young man?” “Oh yes,” said President Xi, “this was 38 years ago.”",Nov 16,27,12,1,en,1
4463,ChineseEmbKenya,Chinese President Xi Jinping meets U.S. President Joe Biden to stabilize ties.,Nov 16,13,10,1,en,1
4464,ChineseEmbKenya,"Third Award of the ""Shared Future"" Photography/Video Contest 2023 held by Chinese Embassy in Kenya. 

""Dancing Together"" by Chen Xingyu

At an event held by the Kenya-China Economic and Trade Association, a representative of Chinese firm learned Kenyan dance on the spot and sang…",Nov 16,13,9,0,en,0
4465,ChineseEmbKenya,"Nestled within its well-preserved ancient city walls, pagodas and temples, Xi'an offers a glimpse into a world where past and present coexist, making it a must-visit destination for anyone interested in exploring China's cultural and historical treasures.",Nov 16,12,9,0,en,0
4466,ChineseEmbKenya,Young people play key role in China-Africa narrative: Analyst,Nov 16,12,11,0,it,0
4467,ChineseEmbKenya,"Third Award of the ""Shared Future"" Photography/Video Contest 2023 held by Chinese Embassy in Kenya.

""Cross the equator"" by Liang Ying

A group of Chinese tourists learnt African dance and beat African drums with Kenyan dancers. One of them played the part of  ""chief"", led by the…",Nov 16,21,14,4,en,0
4468,ChineseEmbKenya,Zimbabwean official applauded Africa's digitalization partners such as China's Huawei for their role in building the continent's digital infrastructure. http://xhtxs.cn/N4i,Nov 15,11,11,0,en,0
4469,ChineseEmbKenya,"Third Award of the ""Shared Future"" Photography/Video Contest 2023 held by Chinese Embassy in Kenya.  

""Chinese Infrastructure Projects Giving Women Opportunities"" by Moses Wekesa Wanjala  

Follow us to see more about China-Kenya Friendship",Nov 15,11,11,0,en,0
4470,ChineseEmbKenya,African Union: Warming China-U.S. relationship is good and timely,Nov 15,15,10,0,en,0
4471,ChineseEmbKenya,"When Xi Jinping arrived at San Francisco International Airport, he was warmly welcomed by US Treasury Secretary Janet Yellen, California Governor Gavin Newsom and other US representatives.",Nov 15,15,10,1,en,1
4472,ChineseEmbKenya,The Shenzhou 17 crew has been on the space station for over two weeks. The first Tiangong vlog showcased their work experience in orbit & exercise routines on the space running platform. Check out the #Shenzhou17 crew's life on the Chinese Space station.,Nov 15,12,12,0,en,0
4473,ChineseEmbKenya,"“If you don’t go, you don’t know.”",Nov 15,19,12,1,az,0
4474,ChineseEmbtoYEM,عقد الرئيس الصيني شي جينبينغ اللقاء مع الرئيس الأمريكي جو بايدن في حديقة فيلولي بمدينة سان فرانسيسكو بالولايات المتحدة في يوم 15 نوفمبر بالتوقيت المحلي.,Nov 15,13,7,4,ar,0
4475,ChineseEmbtoYEM,اللقاء الودي والمثمر مع معالي وزير الخارجية وشؤون المغتربين الدكتور أحمد بن مبارك.,Nov 14,21,8,4,ar,0
4476,ChineseEmbtoYEM,"أدلى متحدث باسم وزارة الخارجية الصينية بتصريحات بشأن رحلة الرئيس الصيني شي جين بينغ المرتقبة إلى الولايات المتحدة الأمريكية.
https://arabic.cgtn.com/news/2023-11-11/1723166321156624386/index.html…",Nov 11,15,6,5,ar,0
4477,ChineseEmbtoYEM,افتتحت قمة ووتشن لمؤتمر الإنترنت العالمي يوم الأربعاء في ووتشن بمقاطعة تشجيانغ الصينية.,Nov 9,13,7,5,ar,0
4478,ChineseEmbtoYEM,اللقاء الودي والمثمر مع وكيل وزارة الصحة العامة والسكان لقطاع الطب العلاجي الدكتور شوقي الشرجبي، شكرا على هذه الهدية.,Nov 6,41,10,4,ar,0
4479,ChineseEmbtoYEM,اليوم افتتح معرض الصين الدولي السادس للواردات في مدينة شنغهاي الصينية، مرحبا بمتابعته.,Nov 5,28,8,3,ar,0
4480,ChineseEmbtoYEM,المؤتمر الصحفي الناجح واللقاء الودي مع الإعلاميين اليمنيين.,Oct 31,40,11,10,ar,0
4481,ChineseEmbtoYEM,"الأعمال الثمانية التي ستقوم بها الصين لدعم بناء ""الحزام والطريق"" بجودة عالية.",Oct 26,26,10,7,ar,0
4482,ChineseEmbtoYEM,اختتام فعاليات الدورة العاشرة لندوة العلاقات العربية الصينية في أبوظبي,Oct 26,15,7,4,ar,0
4483,ChineseEmbtoYEM,"افتتاح منتدى التعاون الاقتصادي والتجاري بين الصين ومجلس التعاون الخليجي في مدينة قوانغتشو
https://arabic.cgtn.com/news/2023-10-23/1716402283720437761/index.html…",Oct 23,22,6,4,ar,0
4484,ChineseEmbtoYEM,خطاب الرئيس الصيني شي جين بينغ في حفل افتتاح فعاليات القمة الثالثة لمنتدى الحزام والطريق للتعاون الدولي يحظى بالترحيب الحار.,Oct 19,29,7,6,ar,0
4485,ChineseEmbtoYEM,"أقيم حفل افتتاح فعاليات القمة الثالثة لمنتدى الحزام والطريق للتعاون الدولي في بكين يوم 18 أكتوبر الجاري، وألقى الرئيس الصيني شي جين بينغ خطابا رئيسيا، وأعلن عن الأعمال الثمانية التي ستقوم بها الصين لدعم بناء ""الحزام والطريق"" بجودة عالية.
http://arabic.people.com.cn/n3/2023/1018/c31660-20085726.html…",Oct 18,19,9,3,ar,0
4486,ChineseEmbtoYEM,لنسمع الكلام الرائع للصحفي اليمني حول هذا المنتدى.,Oct 17,20,6,1,ar,0
4487,ChineseEmbtoYEM,نعرب عن خالص التهنئة للشعب اليمني بمناسبة العيد الوطني الـ 60 لثورة الـ 14 من أكتوبر المجيدة.,Oct 14,68,11,7,ar,0
4488,ChineseEmbtoYEM,لماذا شواطئ سقطرى تكون الحمراء؟ هل تعرف السبب؟,Oct 10,32,9,5,ar,0
4489,ChineseEmbtoYEM,المناظر الطبيعية الجميلة تجذب الانتباه دائمًا. يبدأ اليوم رؤية مناظر اليمن الجميلة.,Oct 8,62,10,5,ar,0
4490,ChineseEmbtoYEM,"في دورة الألعاب الآسيوية في هانغتشو حصل الوفد الرياضي الصيني على 201 ذهبية و111 فضية و71 برونزية، بإجمالي 383 ميدالية، محققا أفضل النتائج في تاريخ الألعاب الآسيوية.
ألف مبروك!",Oct 8,19,8,5,ar,0
4491,ChineseEmbtoYEM,"منتخب الصين لكرة السلة للسيدات فاز بالبطولة في دورة الألعاب الآسيوية في هانغتشو.
ألف مبروك!",Oct 5,17,7,5,ar,0
4492,ChineseEmbtoYEM,كيف نصف فرح الحصاد؟ كيف نقدر الشعب اليمني المجتهد؟,Oct 4,67,14,10,ar,0
4493,ChineseEmbTZ,"#Dunhuang city in northwest China's #Gansu province received this winter's first snow on Tuesday night. After being covered in white, Yueyaquan (Crescent Spring), a scenic spot on Mingsha Mountain, became a picturesque snowscape.",1h,3,0,0,en,0
4494,ChineseEmbTZ,"In his written speech delivered to the #APECCEOSummit on Thursday, President Xi Jinping said that it is vital to remain committed to open regionalism and build an open Asia-Pacific economy featuring win-win cooperation. Full text of Xi's speech:",16h,4,2,1,en,1
4495,ChineseEmbTZ,"Tamthilia ya #China ""Welcome to Milele Village"" itaonyeshwa kuanzia Nov 21 na majukwaa ya video ya mtandaoni Hunan TV, Dragon TV, Jiangsu TV, Youku na Migu ya . Tamthilia iliyoigizwa  na , itatusimulia hadithi zenye kugusa moyo za timu za madaktari wa  barani Afrika.",18h,4,3,0,sw,0
4496,ChineseEmbTZ,"The Chinese TV drama ""Welcome to Milele Village"" is set to be aired from Nov. 21 by China's Hunan TV, Dragon TV, Jiangsu TV, Youku and Migu online video platforms. Filmed in #China and #Tanzania , the drama will tell us touching stories of the Chinese medical teams in #Africa .",22h,10,3,0,en,0
4497,ChineseEmbTZ,"Sherehe za tuzo ya 6 ya Balozi wa  zimefanyika Alhamisi katika Ubalozi wa . Balozi Chen Mingjian, Mkurugenzi Elimu ya Juu, MoEST, Prof. Peter Msoffe, Naibu DVC wa Chuo Kikuu cha MUM, Prof. Mussa Assad na Mkurugenzi Mkuu,TIE, Dk. Aneth Komba waliwapongeza washindi 132 wa tuzo.",Nov 17,5,4,0,sw,0
4498,ChineseEmbTZ,"The 6th Chinese Ambassador's Award Ceremony was held on Thurs at the Chinese Embassy. Amb. Chen Mingjian, Director of Higher Education in MoEST Prof. Peter Msoffe, DVC of Muslim Univer. of Morogoro Prof. Mussa Assad & DG of TIE Dr. Aneth Komba congratulated the 132 award-winners.",Nov 17,9,3,0,en,0
4499,ChineseEmbTZ,"Balozi Chen Mingjian pamoja na Prof. Mkenda, Waziri wa MoEST, SHANG Kui, Makamu Meya wa Chongqing, Prof. Liwa, Makamu Mkuu wa Chuo Kikuu cha Ardhi, Janson Huang, Mwenyekiti wa Group 6 International & YI  Jun, Katibu wa Kamati ya CPC CQVIE Jumatano walizindua Warsha ya Luban Dar.",Nov 16,4,2,0,sw,0
4500,ChineseEmbTZ,Rais Xi Jinping na Rais wa  Joe Biden walifanya mkutano wa kilele huko San Francisco. Wakuu hao 2 walikuwa na mazungumzo ya wazi na kina kuhusu masuala ya kimkakati na muhimu kwa mwelekeo wa uhusiano wa  na  na kuhusu masuala makuu yanayohusu amani na maendeleo ya dunia.,Nov 16,2,1,0,sw,1
4501,ChineseEmbTZ,"(1/2) Haijalishi jinsi hali ya kimataifa inavyobadilika, mwelekeo wa kihistoria wa kuishi pamoja kwa amani kati ya China na Marekani hautabadilika. Tamanio  kuu la watu wetu wawili halitabadilika. Matarajio ya dunia nzima kwa ...",Nov 16,2,0,1,sw,0
4502,ChineseEmbTZ,"(2/2) ... uhusiano unaokua kwa kasi kati ya China na Marekani hautabadilika, Rais Xi Jinping alisema kwenye karamu ya jioni ya ukaribisho iliyoandaliwa na mashirika rafiki nchini Marekani siku ya Jumatano.",Nov 16,1,0,0,sw,1
4503,ChineseEmbTZ,"No matter how the global landscape evolves, the historical trend of peaceful coexistence between China and the US will not change. The ultimate wish of our two peoples will not change. The expectations of the whole world for a steadily growing - relationship will not change.",Nov 16,5,1,1,en,0
4504,ChineseEmbTZ,"President Xi Jinpnig said this in his speech delivered at the welcome dinner organized by friendly organizations in the United States on Wednesday. 

Full text of Xi's speech:",Nov 16,3,0,0,en,1
4505,ChineseEmbTZ,"Pato la ongezeko la thamani la viwanda la #China , kiashiria muhimu cha uchumi, lilipanda kwa asilimia 4.6 mwaka hadi mwaka mwezi Oktoba. Miongoni mwa sekta kuu tatu, sekta ya madini na sekta ya viwanda ilipanuka kwa asilimia 2.9 na asilimia 5.1 mtawalia.",Nov 16,7,3,0,sw,1
4506,ChineseEmbTZ,President Xi Jinping has arrived in #SanFrancisco for the China-U.S. summit meeting & the #APEC Economic Leaders' Meeting.,Nov 15,19,3,2,en,1
4507,ChineseEmbTZ,"Today, together with Prof. Mkenda, Minister of MoEST, SHANG Kui, deputy mayor of #Chongqing Municipality, Prof. Liwa, VC of Ardhi University, Janson Huang, CEO of Group Six International and YI Jun, secretary of CPC of CQVIE, we launched a Luban Workshop in Dar es Salaam.",Nov 15,5,2,0,en,0
4508,ChineseEmbTZ,"Uhusiano wa karibu wa #China-#USA  ni mzuri sana na unafaa kwa ulimwengu, hasa kwa Afrika, alisema Dk. Laila Lokosang, mshauri mkuu wa kiufundi wa ARBE wa Tume ya Umoja wa Afrika. 
@_AfricanUnion",Nov 15,3,0,0,sw,0
4509,ChineseEmbTZ,"Warming China-U.S. relationship is very good and timely for the world, especially for Africa, said Dr. Laila Lokosang, senior ARBE technical advisor of the African Union Commission. 
@_AfricanUnion",Nov 14,9,1,0,en,0
4510,ChineseEmbTZ,"Maonyesho ya 6 ya Kimataifa ya Uagizaji bidhaa ya China (CIIE) yaliyohitimishwa hivi punde yalishuhudia jumla ya mikataba ambayo haijaidhinishwa yenye thamani ya dola za Marekani bilioni 78.41 iliyofikiwa kwa ununuzi wa mwaka mmoja wa bidhaa na huduma, hivyo kuweka rekodi ya juu.",Nov 14,17,5,2,sw,0
